eval_count,avg,std,min,max,best_individual
100,0.051214804404015594,0.14814394934485856,-0.34625376340911423,0.5218178790811842,"add(e, d)"
204,0.05231642231052234,0.14763072908254687,-0.34625376340911423,0.5218178790811842,"add(e, d)"
308,0.057272032525029014,0.14446368202079862,-0.34625376340911423,0.5218178790811842,"add(e, d)"
411,0.057272032525029014,0.14446368202079862,-0.34625376340911423,0.5218178790811842,"add(e, d)"
515,0.057345112124150985,0.14443433167426986,-0.34625376340911423,0.5218178790811842,"add(e, d)"
619,0.05783214257147247,0.14429800050538066,-0.34625376340911423,0.5218178790811842,"add(e, d)"
723,0.05928979147562988,0.14454313672749564,-0.34625376340911423,0.5218178790811842,"add(e, d)"
828,0.059337641818199026,0.1445270374608953,-0.34625376340911423,0.5218178790811842,"add(e, d)"
932,0.0612398956360599,0.14453137421126783,-0.34625376340911423,0.5218178790811842,"add(e, d)"
1036,0.06131994789147994,0.14450270604850146,-0.34625376340911423,0.5218178790811842,"add(e, d)"
1140,0.06238361244552031,0.14444322126200002,-0.34625376340911423,0.5218178790811842,"add(e, d)"
1244,0.06716969498594341,0.14446020711854948,-0.34625376340911423,0.5218178790811842,"add(e, d)"
1348,0.07104751958430752,0.13838749569840506,-0.2025649928186527,0.5218178790811842,"add(e, d)"
1452,0.07133359450880655,0.13828782168258835,-0.2025649928186527,0.5218178790811842,"add(e, d)"
1556,0.07478326433141375,0.14012047744280753,-0.2025649928186527,0.5218178790811842,"add(e, d)"
1661,0.0749673539530512,0.14000997023519757,-0.2025649928186527,0.5218178790811842,"add(e, d)"
1765,0.07654007427547554,0.14002503530980284,-0.2025649928186527,0.5218178790811842,"add(e, d)"
1869,0.07729306376539782,0.14003719662446185,-0.2025649928186527,0.5218178790811842,"add(e, d)"
1973,0.0822191289548706,0.14612799623223563,-0.2025649928186527,0.5218178790811842,"add(e, d)"
2077,0.08339010439531118,0.1459313304152849,-0.2025649928186527,0.5218178790811842,"add(e, d)"
2181,0.08793801575001345,0.14923592961417603,-0.2025649928186527,0.5218178790811842,"add(e, d)"
2285,0.09024944477398,0.1503695036895687,-0.2025649928186527,0.5218178790811842,"add(e, d)"
2389,0.09379337773800613,0.15324384295541882,-0.2025649928186527,0.5218178790811842,"add(e, d)"
2493,0.09832697975470457,0.15799536513949977,-0.2025649928186527,0.5218178790811842,"add(e, d)"
2597,0.10117197812356586,0.15864465852318377,-0.2025649928186527,0.5218178790811842,"add(e, d)"
2701,0.10181452190488587,0.1583634623760913,-0.2025649928186527,0.5218178790811842,"add(e, d)"
2806,0.10251053067733429,0.15819761918606665,-0.2025649928186527,0.5218178790811842,"add(e, d)"
2910,0.10713208519437059,0.1606442767209213,-0.2025649928186527,0.5218178790811842,"add(e, d)"
3014,0.1088694437193473,0.1605568991780814,-0.2025649928186527,0.5218178790811842,"add(e, d)"
3118,0.11379152753104249,0.16444623163024122,-0.2025649928186527,0.5218178790811842,"add(e, d)"
3222,0.11449656783049215,0.16394360615906198,-0.2025649928186527,0.5218178790811842,"add(e, d)"
3326,0.11941399422971154,0.16809468689915097,-0.2025649928186527,0.5218178790811842,"add(e, d)"
3430,0.12112613400237818,0.16909717997074764,-0.2025649928186527,0.5218178790811842,"add(e, d)"
3535,0.12241976458995493,0.16833035236771923,-0.2025649928186527,0.5218178790811842,"add(e, d)"
3639,0.12386711219505347,0.1678931991355129,-0.2025649928186527,0.5218178790811842,"add(e, d)"
3743,0.12534318038808837,0.1675175698915637,-0.2025649928186527,0.5218178790811842,"add(e, d)"
3847,0.12966594735796388,0.1702923991981242,-0.2025649928186527,0.5218178790811842,"add(e, d)"
3951,0.13466615526292977,0.1723322770074408,-0.2025649928186527,0.5218178790811842,"add(e, d)"
4055,0.1353653561347159,0.1717581668270675,-0.2025649928186527,0.5218178790811842,"add(e, d)"
4159,0.1378464769300338,0.1717657861902755,-0.2025649928186527,0.5218178790811842,"add(e, d)"
4263,0.1378464769300338,0.1717657861902755,-0.2025649928186527,0.5218178790811842,"add(e, d)"
4368,0.14411543387899636,0.17066375687167706,-0.17814150074223142,0.5218178790811842,"add(e, d)"
4472,0.1485725928715674,0.1736106135912619,-0.17814150074223142,0.5218178790811842,"add(e, d)"
4576,0.1499946187924016,0.1730802298926882,-0.17814150074223142,0.5218178790811842,"add(e, d)"
4680,0.15122507104118324,0.17219942892648432,-0.17814150074223142,0.5218178790811842,"add(e, d)"
4784,0.15372669834567668,0.17209647531354452,-0.17814150074223142,0.5218178790811842,"add(e, d)"
4888,0.15425696129458566,0.17158534165699174,-0.17814150074223142,0.5218178790811842,"add(e, d)"
4992,0.15444508747746633,0.17144119621236276,-0.17814150074223142,0.5218178790811842,"add(e, d)"
5096,0.15473901021604491,0.17120624978344579,-0.17814150074223142,0.5218178790811842,"add(e, d)"
5200,0.1577492642820438,0.1707022016199491,-0.17814150074223142,0.5218178790811842,"add(e, d)"
5304,0.15804031117921322,0.1704727282684303,-0.17814150074223142,0.5218178790811842,"add(e, d)"
5408,0.1615663246035535,0.17159518615130578,-0.17814150074223142,0.5218178790811842,"add(e, d)"
5512,0.1648674167558801,0.17460013020145626,-0.17814150074223142,0.5218178790811842,"add(e, d)"
5616,0.16717434980222678,0.17782600494397174,-0.17814150074223142,0.5277731627055855,"add(e, c)"
5720,0.16794127837157596,0.17711856680750265,-0.17814150074223142,0.5277731627055855,"add(e, c)"
5824,0.1706077232368221,0.17714862368778828,-0.17814150074223142,0.5277731627055855,"add(e, c)"
5928,0.17305909164878486,0.17698290365537359,-0.17814150074223142,0.5277731627055855,"add(e, c)"
6032,0.1776020949458379,0.1790381069473973,-0.17814150074223142,0.5277731627055855,"add(e, c)"
6136,0.1819329177589227,0.1796174263360424,-0.17814150074223142,0.5277731627055855,"add(e, c)"
6240,0.1863835351778544,0.18149869509819083,-0.17814150074223142,0.5277731627055855,"add(e, c)"
6344,0.19102042510966122,0.1831592085540449,-0.17814150074223142,0.5277731627055855,"add(e, c)"
6448,0.19630298628380444,0.18445774730841943,-0.17814150074223142,0.5277731627055855,"add(e, c)"
6552,0.2001013099855998,0.18489351177527344,-0.17814150074223142,0.5277731627055855,"add(e, c)"
6655,0.2001013099855998,0.18489351177527344,-0.17814150074223142,0.5277731627055855,"add(e, c)"
6759,0.20405314191499302,0.18473685052202354,-0.17814150074223142,0.5277731627055855,"add(e, c)"
6864,0.2053632898433481,0.18289455478353694,-0.17814150074223142,0.5277731627055855,"add(e, c)"
6968,0.20618805845097005,0.1823418843267633,-0.17814150074223142,0.5277731627055855,"add(e, c)"
7073,0.20683595477450056,0.1818374279750827,-0.17814150074223142,0.5277731627055855,"add(e, c)"
7178,0.2111850537963992,0.18313072291148155,-0.17814150074223142,0.5277731627055855,"add(e, c)"
7282,0.2158440551760382,0.18412974540624066,-0.17814150074223142,0.5277731627055855,"add(e, c)"
7386,0.2158440551760382,0.18412974540624066,-0.17814150074223142,0.5277731627055855,"add(e, c)"
7490,0.2164956966472306,0.18341624446762353,-0.17814150074223142,0.5277731627055855,"add(e, c)"
7594,0.2219089832689966,0.1832137877633264,-0.17814150074223142,0.5277731627055855,"add(e, c)"
7698,0.22655084873620354,0.18486570018140805,-0.17814150074223142,0.5277731627055855,"add(e, c)"
7802,0.22717963267578173,0.18451648703741472,-0.17814150074223142,0.5277731627055855,"add(e, c)"
7906,0.22867930485700053,0.18329331924659215,-0.17814150074223142,0.5277731627055855,"add(e, c)"
8010,0.23045757486156027,0.1818638429737344,-0.17814150074223142,0.5277731627055855,"add(e, c)"
8114,0.23325315899456847,0.18067303892809553,-0.17814150074223142,0.5277731627055855,"add(e, c)"
8218,0.23648695776861162,0.18027869373044902,-0.17814150074223142,0.5277731627055855,"add(e, c)"
8322,0.23978045442738785,0.18106926085403438,-0.17814150074223142,0.5277731627055855,"add(e, c)"
8426,0.2433955153740161,0.18079909168661662,-0.17814150074223142,0.5277731627055855,"add(e, c)"
8529,0.2433955153740161,0.18079909168661662,-0.17814150074223142,0.5277731627055855,"add(e, c)"
