eval_count,avg,std,min,max,best_individual
100,0.003918386670809006,0.13433878594226342,-0.29206561659801744,0.40455870048723347,"add(a, d)"
204,0.005589566753585562,0.1345921886318317,-0.29206561659801744,0.40455870048723347,"add(a, d)"
308,0.010650356297699656,0.1398802495342438,-0.29206561659801744,0.40455870048723347,"add(a, d)"
412,0.01516194795279976,0.14513783456184903,-0.29206561659801744,0.40455870048723347,"add(a, d)"
516,0.015465011035137725,0.14492535927762526,-0.29206561659801744,0.40455870048723347,"add(a, d)"
620,0.017458322135271154,0.14477517841799092,-0.29206561659801744,0.40455870048723347,"add(a, d)"
724,0.018757962795089355,0.1453046847580691,-0.29206561659801744,0.40455870048723347,"add(a, d)"
828,0.019834546399104192,0.1448075153227503,-0.29206561659801744,0.40455870048723347,"add(a, d)"
932,0.02047702244996627,0.14457537732545336,-0.29206561659801744,0.40455870048723347,"add(a, d)"
1036,0.0221324833395142,0.14539346590524724,-0.29206561659801744,0.40455870048723347,"add(a, d)"
1140,0.023614177417498824,0.14591442391238268,-0.29206561659801744,0.40455870048723347,"add(a, d)"
1244,0.026947780912586934,0.14243066695887083,-0.2869553076597495,0.40455870048723347,"add(a, d)"
1348,0.03079694133906772,0.14668534367249447,-0.2869553076597495,0.40455870048723347,"add(a, d)"
1452,0.03252102602435884,0.1452934193632913,-0.2869553076597495,0.40455870048723347,"add(a, d)"
1556,0.0367115932286451,0.14617635489315134,-0.2869553076597495,0.40455870048723347,"add(a, d)"
1660,0.03989069967094942,0.14811082811451562,-0.2869553076597495,0.40455870048723347,"add(a, d)"
1764,0.041133900939684935,0.147518383935666,-0.2869553076597495,0.40455870048723347,"add(a, d)"
1868,0.045217555517635157,0.15153254152259488,-0.2869553076597495,0.40455870048723347,"add(a, d)"
1972,0.046116247490478865,0.1509242471287479,-0.2869553076597495,0.40455870048723347,"add(a, d)"
2076,0.047273334046186825,0.1508859628224582,-0.2869553076597495,0.40455870048723347,"add(a, d)"
2180,0.04818052528882372,0.15033904690633304,-0.2869553076597495,0.40455870048723347,"add(a, d)"
2284,0.04899543558685274,0.15134129750172676,-0.2869553076597495,0.40455870048723347,"add(a, d)"
2388,0.050669743453776894,0.15116169340432575,-0.2869553076597495,0.40455870048723347,"add(a, d)"
2492,0.05439199842736715,0.1550200623313083,-0.2869553076597495,0.40455870048723347,"add(a, d)"
2596,0.05762999397831515,0.15663345881270507,-0.2869553076597495,0.40455870048723347,"add(a, d)"
2700,0.060820914020840486,0.15810030533450403,-0.2869553076597495,0.40455870048723347,"add(a, d)"
2804,0.06298817226526225,0.15734369990276387,-0.2869553076597495,0.40455870048723347,"add(a, d)"
2908,0.06347878561702669,0.15694268015372317,-0.2869553076597495,0.40455870048723347,"add(a, d)"
3012,0.065314479243275,0.15645508115850643,-0.2869553076597495,0.40455870048723347,"add(a, d)"
3116,0.06627005379351866,0.15588291682515806,-0.2869553076597495,0.40455870048723347,"add(a, d)"
3220,0.06802848864576187,0.15918275958396344,-0.2869553076597495,0.4506939052686009,"add(a, e)"
3324,0.07192252126970505,0.1597494281570084,-0.2869553076597495,0.4506939052686009,"add(a, e)"
3428,0.0754361485516231,0.16076223457364588,-0.2869553076597495,0.4506939052686009,"add(a, e)"
3532,0.07726245119470566,0.15991048248508286,-0.2869553076597495,0.4506939052686009,"add(a, e)"
3636,0.07921076735487215,0.15972263952379726,-0.2869553076597495,0.4506939052686009,"add(a, e)"
3741,0.08074936257951154,0.15982487973646645,-0.2869553076597495,0.4506939052686009,"add(a, e)"
3845,0.0840196098460647,0.16183436776236565,-0.2869553076597495,0.4506939052686009,"add(a, e)"
3949,0.08537061452837155,0.1608406922738713,-0.2869553076597495,0.4506939052686009,"add(a, e)"
4053,0.08684834408846323,0.16333430323935752,-0.2869553076597495,0.4506939052686009,"add(a, e)"
4157,0.09118346693293665,0.1666902332212421,-0.2869553076597495,0.4506939052686009,"add(a, e)"
4261,0.09232781433978829,0.16594936316475886,-0.2869553076597495,0.4506939052686009,"add(a, e)"
4365,0.0930941581028188,0.16533251651165345,-0.2869553076597495,0.4506939052686009,"add(a, e)"
4469,0.09718091665346588,0.1680657200525572,-0.2869553076597495,0.4506939052686009,"add(a, e)"
4573,0.1005114720280898,0.16979563980038448,-0.2869553076597495,0.4506939052686009,"add(a, e)"
4677,0.10235270759307204,0.16866970478786078,-0.2869553076597495,0.4506939052686009,"add(a, e)"
4781,0.10608979739062574,0.17116559620198166,-0.2869553076597495,0.4506939052686009,"add(a, e)"
4885,0.10682119746836945,0.17055334531346825,-0.2869553076597495,0.4506939052686009,"add(a, e)"
4989,0.10794880983925748,0.17046698772744381,-0.2869553076597495,0.4506939052686009,"add(a, e)"
