eval_count,avg,std,min,max,best_individual
55,0.013022745642284218,0.1522374135401506,-0.3438690742749076,0.4588336244592064,"add(a, e)"
60,0.018273055487648814,0.15404023264092148,-0.3438690742749076,0.4588336244592064,"add(a, e)"
64,0.02201385209983851,0.1534820038786444,-0.3438690742749076,0.4588336244592064,"add(a, e)"
69,0.02343193359998476,0.15280966007116198,-0.3438690742749076,0.4588336244592064,"add(a, e)"
74,0.027272033552381753,0.15319998741527072,-0.3438690742749076,0.4588336244592064,"add(a, e)"
79,0.034363816077561,0.14458797341976395,-0.3438690742749076,0.4588336244592064,"add(a, e)"
84,0.03491604238771079,0.14419196480095414,-0.3438690742749076,0.4588336244592064,"add(a, e)"
89,0.03730119517809626,0.14490155055573903,-0.3438690742749076,0.4588336244592064,"add(a, e)"
94,0.03906095633728048,0.14391499403791486,-0.3438690742749076,0.4588336244592064,"add(a, e)"
99,0.04448742670140761,0.14453991707908911,-0.3438690742749076,0.4588336244592064,"add(a, e)"
104,0.04683626502323675,0.14403520623436084,-0.3438690742749076,0.4588336244592064,"add(a, e)"
109,0.05332095123188067,0.1331895048049908,-0.08893328646313764,0.4588336244592064,"add(a, e)"
114,0.055902739827439894,0.13445787091051362,-0.08893328646313764,0.4588336244592064,"add(a, e)"
